k,exact,IAPPA1_q1.75,IAPPA2_q1.75,delta1_bound_component,delta2_bound_component
242,3.721390232612699e-10,7.473420461986906e-08,2.7468860600366403e-13,0.01595844009491332,4.757510146582727e-06
243,3.797866801363813e-10,7.465455668219423e-08,3.291450740897245e-13,0.015925651979139675,4.719139802807618e-06
244,3.873960600126393e-10,7.458260635669553e-08,3.905596544796802e-13,0.015893057071708398,4.681232258353563e-06
245,3.949627764191773e-10,7.451713958530125e-08,4.593430843648757e-13,0.015860653502574082,4.643780095133599e-06
246,4.0248250777682245e-10,7.445696685819889e-08,5.358961414634837e-13,0.015828439426801986,4.606776043175194e-06
247,4.0995100017021513e-10,7.440092372451373e-08,6.206087095417068e-13,0.015796413024137673,4.570212977084014e-06
248,4.173640700159245e-10,7.434787140898829e-08,7.138589782515091e-13,0.015764572498585594,4.5340839126058424e-06
249,4.247176066272503e-10,7.42966975257556e-08,8.160127653697734e-13,0.01573291607799641,4.4983820032835375e-06
250,4.3200757467630126e-10,7.424631687970611e-08,9.274229504431943e-13,0.01570144201366286,4.463100537206037e-06
251,4.3923001655386365e-10,7.419567234541466e-08,1.0484290096955987e-12,0.015670148579923902,4.4282329338465325e-06
252,4.463810546274985e-10,7.414373581311933e-08,1.1793566428444913e-12,0.015639034073777026,4.393772740987021e-06
253,4.5345689339824956e-10,7.408950919083727e-08,1.3205174832058288e-12,0.01560809681449844,4.359713631726543e-06
254,4.604538215562886e-10,7.403202545136523e-08,1.4722088831445094e-12,0.015577335143271009,4.3260494015705255e-06
255,4.673682139357893e-10,7.397034971264946e-08,1.6347137675566193e-12,0.015546747422819742,4.292773965598714e-06
256,4.741965333692904e-10,7.390358033982253e-08,1.8083005486516453e-12,0.01551633203705464,4.259881355709292e-06
257,4.809353324417857e-10,7.38308500571007e-08,1.993223095841997e-12,0.015486087390720727,4.227365717936827e-06
258,4.87581255144767e-10,7.37513270577105e-08,2.1897207550463354e-12,0.015456011909055128,4.195221309841831e-06
259,4.941310384304438e-10,7.366421610007588e-08,2.398018412175247e-12,0.015426104037450972,4.163442497969713e-06
260,5.005815136663659e-10,7.356875957864267e-08,2.618326595995376e-12,0.015396362241128005,4.132023755377061e-06
261,5.069296079906909e-10,7.346423855794974e-08,2.850841615963785e-12,0.015366785004809745,4.100959659223197e-06
262,5.131723455683514e-10,7.334997375887238e-08,3.0957457309901948e-12,0.01533737083240702,4.070244888425053e-06
263,5.193068487484104e-10,7.322532648636342e-08,3.353207345423215e-12,0.01530811824670773,4.039874221373473e-06
264,5.253303391229163e-10,7.308969948849803e-08,3.6233812288694872e-12,0.015279025789072722,4.0098425337091065e-06
265,5.312401384876156e-10,7.294253773718626e-08,3.906408756743853e-12,0.01525009201913761,3.980144796156117e-06
266,5.37033669704919e-10,7.278332912154895e-08,4.202418168715767e-12,0.015221315514520394,3.950776072412007e-06
267,5.427084574695696e-10,7.261160504565141e-08,4.511524842464024e-12,0.015192694870534795,3.9217315170918895e-06
268,5.482621289775079e-10,7.24269409230528e-08,4.833831580379618e-12,0.015164228699909108,3.893006373725615e-06
269,5.53692414498494e-10,7.222895656144633e-08,5.169428907066961e-12,0.015135915632510504,3.864595972806204e-06
270,5.58997147853101e-10,7.201731643153243e-08,5.518395375687678e-12,0.015107754315074617,3.836495729888086e-06
271,5.641742667947614e-10,7.179172981517676e-08,5.880797881370245e-12,0.015079743410940337,3.8087011437336987e-06
272,5.692218132976161e-10,7.155195082884403e-08,6.256691980073593e-12,0.015051881599789648,3.781207794507049e-06
273,5.741379337509782e-10,7.129777831926633e-08,6.6461222114450665e-12,0.015024167577392429,3.7540113420128743e-06
274,5.7892087906131e-10,7.102905562928428e-08,7.049122424352945e-12,0.01499660005535609,3.727107523980099e-06
275,5.835690046626647e-10,7.074567023278787e-08,7.465716103902853e-12,0.014969177760879956,3.7004921543883147e-06
276,5.880807704366404e-10,7.044755323866902e-08,7.895916698865863e-12,0.014941899436514262,3.6741611218360548e-06
277,5.924547405429512e-10,7.01346787646707e-08,8.339727948555185e-12,0.01491476383992368,3.648110387949675e-06
278,5.966895831618111e-10,6.980706318297222e-08,8.797144208288701e-12,0.014887769743655285,3.62233598583169e-06
279,6.007840701493943e-10,6.946476424027341e-08,9.268150772666424e-12,0.01486091593491083,3.596834018547449e-06
280,6.047370766077146e-10,6.910788005602935e-08,9.752724195976481e-12,0.014834201215323268,3.571600657649077e-06
281,6.085475803703447e-10,6.873654800332923e-08,1.0250832609120716e-11,0.014807624400737407,3.546632141735627e-06
282,6.122146614054725e-10,6.835094347770615e-08,1.0762436032521791e-11,0.01478118432099463,3.5219247750484383e-06
283,6.157375011378607e-10,6.795127855989704e-08,1.1287486684538541e-11,0.014754879819721558,3.4974749261007197e-06
284,6.191153816913579e-10,6.753780057924283e-08,1.182592928497558e-11,0.01472870975412261,3.473279026340405e-06
285,6.22347685053675e-10,6.71107905850219e-08,1.2377701353327284e-11,0.014702672994776341,3.4493335688453617e-06
286,6.254338921652163e-10,6.66705617335384e-08,1.2942733501445508e-11,0.014676768425435504,3.425635107050061e-06
287,6.283735819338194e-10,6.621745759924257e-08,1.3520949720365131e-11,0.014650994942830743,3.402180253502847e-06
288,6.311664301773248e-10,6.575185041853697e-08,1.4112267661062136e-11,0.014625351456477831,3.378965678652961e-06
289,6.338122084959615e-10,6.527413927522051e-08,1.4716598908955745e-11,0.014599836888488399,3.355988109666518e-06
290,6.363107830766016e-10,6.478474823674112e-08,1.533384925199925e-11,0.014574450173384068,3.333244329270642e-06
291,6.386621134309791e-10,6.42841244505678e-08,1.5963918942233677e-11,0.014549190257913907,3.3107311746249986e-06
292,6.408662510700438e-10,6.377273621005416e-08,1.6606702950705245e-11,0.014524056100875172,3.288445536219986e-06
293,6.429233381166588e-10,6.325107099915319e-08,1.7262091215670826e-11,0.014499046672937211,3.2663843568008656e-06
294,6.448336058589085e-10,6.271963352525534e-08,1.7929968884036188e-11,0.014474160956468531,3.244544630317138e-06
295,6.465973732463212e-10,6.217894374926614e-08,1.8610216545989513e-11,0.014449397945366897,3.2229234008964855e-06
296,6.482150453313637e-10,6.16295349218182e-08,1.9302710462807615e-11,0.01442475664489245,3.201517761842635e-06
297,6.496871116585928e-10,6.107195163422881e-08,2.000732278782436e-11,0.014400236071503758,3.180324854656495e-06
298,6.510141446038902e-10,6.050674789247653e-08,2.0723921780559678e-11,0.014375835252696725,3.15934186807996e-06
299,6.521967976662386e-10,5.99344852220802e-08,2.145237201401405e-11,0.014351553226846345,3.1385660371617806e-06
300,6.532358037145179e-10,5.935573081132877e-08,2.2192534575135092e-11,0.01432738904305119,3.1179946423449147e-06
301,6.541319731918349e-10,5.8771055699837294e-08,2.2944267258461915e-11,0.01430334176098062,3.097625008574808e-06
302,6.548861922799037e-10,5.818103301889701e-08,2.3707424752945586e-11,0.014279410450724617,3.0774545044280438e-06
303,6.554994210260298e-10,5.758623628955346e-08,2.4481858821931537e-11,0.014255594192646236,3.0574805412608455e-06
304,6.559726914352398e-10,5.698723778379032e-08,2.5267418476267545e-11,0.014231892077236578,3.037700572376902e-06
305,6.563071055301255e-10,5.638460695362715e-08,2.6063950140467802e-11,0.01420830320497226,3.018112092214028e-06
306,6.565038333809656e-10,5.577890893235765e-08,2.6871297811811913e-11,0.014184826686175322,2.9987126355491704e-06
307,6.565641111086834e-10,5.517070311157144e-08,2.768930321218029e-11,0.014161461640875528,2.9794997767212838e-06
308,6.564892388632092e-10,5.4560541797018415e-08,2.851780593230644e-11,0.014138207198674993,2.9604711288716233e-06
309,6.562805787797938e-10,5.394896894579874e-08,2.93566435679343e-11,0.014115062498615126,2.9416243432010105e-06
310,6.55939552915813e-10,5.333651898679384e-08,3.0205651847047134e-11,0.014092026689045809,2.9229571082436343e-06
311,6.554676411705918e-10,5.2723715725703684e-08,3.106466474676443e-11,0.014069098927496778,2.904467149156975e-06
312,6.548663791907479e-10,5.211107133552237e-08,3.19335145974069e-11,0.014046278380551178,2.886152227027437e-06
313,6.541373562635419e-10,5.149908543277371e-08,3.2812032168868125e-11,0.014023564223721221,2.8680101381912965e-06
314,6.532822132006859e-10,5.088824423934347e-08,3.370004672841277e-11,0.014000955641325927,2.8500387135705813e-06
315,6.523026402150422e-10,5.0279019829286633e-08,3.459738603861469e-11,0.013978451826370909,2.832235818023506e-06
316,6.512003747925987e-10,4.967186945956118e-08,3.550387612033754e-11,0.013956051980430125,2.8145993497090993e-06
317,6.499771995620855e-10,4.9067234983241854e-08,3.641933732983036e-11,0.013933755313529628,2.7971272394656734e-06
318,6.486349401645424e-10,4.8465542343404764e-08,3.7343586324307584e-11,0.013911561044033204,2.779817450202785e-06
319,6.471754631251233e-10,4.7867201145542246e-08,3.827643713986143e-11,0.01388946839852989,2.7626679763063597e-06
320,6.456006737293582e-10,4.7272604306071466e-08,3.9217701469008854e-11,0.013867476611723363,2.745676843056656e-06
321,6.439125139060637e-10,4.668212777423718e-08,4.016718883513485e-11,0.013845584926323116,2.7288421060587478e-06
322,6.421129601190297e-10,4.609613032448102e-08,4.112470672535051e-11,0.013823792592937409,2.7121618506852216e-06
323,6.402040212695694e-10,4.5514953416153874e-08,4.209006070164934e-11,0.013802098869967971,2.6956341915307904e-06
324,6.381877366119503e-10,4.493892111728544e-08,4.306305449897378e-11,0.01378050302350641,2.679257271878534e-06
325,6.360661736836823e-10,4.43683400889939e-08,4.404349011458766e-11,0.013759004327232278,2.663029263177481e-06
326,6.338414262525697e-10,4.38034996270177e-08,4.503116789125887e-11,0.013737602062312802,2.6469483645312588e-06
327,6.31515612282376e-10,4.3244671756779104e-08,4.6025886595797036e-11,0.013716295517304218,2.6310128021975454e-06
328,6.290908719188926e-10,4.2692111378345724e-08,4.702744349396146e-11,0.013695083988054682,2.6152208290980644e-06
329,6.265693654981304e-10,4.2146056457635626e-08,4.803563442244028e-11,0.01367396677760873,2.599570724338864e-06
330,6.239532715782964e-10,4.1606728260218086e-08,4.9050253858406867e-11,0.013652943196113277,2.5840607927406414e-06
331,6.212447849971462e-10,4.1074331624088354e-08,5.007109498703107e-11,0.013632012560725094,2.568689364378867e-06
332,6.184461149562356e-10,4.054905526784196e-08,5.109794976723681e-11,0.01361117419551975,2.553454794133479e-06
333,6.155594831335311e-10,4.003107213073991e-08,5.213060899593725e-11,0.013590427431402003,2.538355461247923e-06
334,6.125871218257665e-10,3.9520539741237906e-08,5.316886237093426e-11,0.013569771606017595,2.523389768897306e-06
335,6.095312721218614e-10,3.901760061064887e-08,5.4212498552637765e-11,0.013549206063666436,2.5085561437654635e-06
336,6.063941821086529e-10,3.852238264871744e-08,5.5261305224735094e-11,0.013528730155217147,2.49385303563072e-06
337,6.031781051101148e-10,3.8034999598004386e-08,5.6315069153922126e-11,0.013508343238022934,2.4792789169601443e-06
338,5.998852979611768e-10,3.755555148410878e-08,5.7373576248792994e-11,0.013488044675838775,2.4648322825120963e-06
339,5.965180193171771e-10,3.708412507889151e-08,5.843661161797252e-11,0.013467833838739902,2.45051164894688e-06
340,5.930785279999142e-10,3.662079437400664e-08,5.950395962756588e-11,0.013447710103041532,2.436315554445306e-06
341,5.895690813811983e-10,3.616562106219339e-08,6.057540395799209e-11,0.01342767285121984,2.4222425583349853e-06
342,5.859919338047256e-10,3.57186550239326e-08,6.165072766026001e-11,0.013407721471834158,2.4082912407241715e-06
343,5.823493350470337e-10,3.5279934817221756e-08,6.27297132117401e-11,0.013387855359450364,2.394460202142987e-06
344,5.786435288182271e-10,3.484948816837636e-08,6.381214257147945e-11,0.013368073914565442,2.38074806319185e-06
345,5.748767513030928e-10,3.4427332461916336e-08,6.489779723510331e-11,0.013348376543533198,2.367153464196947e-06
346,5.710512297431597e-10,3.401347522774736e-08,6.598645828934196e-11,0.013328762658491106,2.3536750648725907e-06
347,5.671691810601878e-10,3.3607914623994486e-08,6.707790646621719e-11,0.01330923167728827,2.3403115439902958e-06
348,5.632328105215095e-10,3.3210639913991305e-08,6.817192219692108e-11,0.013289783023414468,2.3270615990544353e-06
349,5.592443104475804e-10,3.282163193606817e-08,6.92682856654144e-11,0.013270416125930275,2.3139239459843153e-06
350,5.552058589620339e-10,3.2440863564921476e-08,7.036677686177047e-11,0.013251130419398242,2.3008973188025316e-06
351,5.51119618784472e-10,3.2068300163476766e-08,7.14671756352874e-11,0.013231925343815098,2.2879804693294612e-06
352,5.469877360661635e-10,3.170390002428677e-08,7.256926174738862e-11,0.013212800344544983,2.2751721668837568e-06
353,5.428123392687649e-10,3.134761479962594e-08,7.367281492432974e-11,0.013193754872253664,2.262471197988703e-06
354,5.385955380861171e-10,3.0999389919559574e-08,7.477761490972696e-11,0.013174788382843744,2.2498763660843097e-06
355,5.343394224091197e-10,3.0659164997374906e-08,7.588344151692085e-11,0.013155900337390829,2.2373864912450112e-06
356,5.300460613336255e-10,3.032687422186542e-08,7.699007468118722e-11,0.013137090202080638,2.2250004099028477e-06
357,5.257175022112508e-10,3.0002446736057e-08,7.809729451180382e-11,0.013118357448147048,2.2127169745760074e-06
358,5.213557697429409e-10,2.9685807002056093e-08,7.920488134398217e-11,0.013099701551811057,2.2005350536026118e-06
359,5.169628651150837e-10,2.937687515178484e-08,8.031261579066913e-11,0.013081121994220636,2.188453530879629e-06
360,5.12540765177913e-10,2.907556732344767e-08,8.142027879422374e-11,0.01306261826139146,2.176471305606798e-06
361,5.080914216659069e-10,2.8781795983646848e-08,8.252765167797232e-11,0.013044189844148528,2.1645872920354628e-06
362,5.036167604598285e-10,2.849547023513156e-08,8.363451619764272e-11,0.013025836238068607,2.1528004192222008e-06
363,4.991186808900281e-10,2.821649611022717e-08,8.474065459267882e-11,0.013007556943423534,2.141109630787145e-06
364,4.945990550805751e-10,2.7944776850047006e-08,8.584584963743309e-11,0.012989351465124331,2.1295138846768984e-06
365,4.90059727333755e-10,2.7680213169640584e-08,8.69498846922358e-11,0.012971219312666137,2.11801215293194e-06
366,4.855025135544339e-10,2.7422703509277353e-08,8.805254375433687e-11,0.012953160000073925,2.106603421458424e-06
367,4.809292007137433e-10,2.717214427210638e-08,8.915361150871515e-11,0.012935173045849013,2.0952866898042827e-06
368,4.763415463515274e-10,2.692843004846925e-08,9.025287337875022e-11,0.012917257972916334,2.0840609709395338e-06
369,4.717412781169444e-10,2.6691453827174825e-08,9.135011557674841e-11,0.012899414308572464,2.072925291040707e-06
370,4.671300933465975e-10,2.6461107194073207e-08,9.24451251543173e-11,0.012881641584434398,2.0618786892793004e-06
371,4.625096586795352e-10,2.6237280518290277e-08,9.353769005257792e-11,0.012863939336389045,2.050920217614179e-06
372,4.5788160970844335e-10,2.6019863126504553e-08,9.462759915220563e-11,0.012846307104543457,2.0400489405878354e-06
373,4.532475506663202e-10,2.5808743465665697e-08,9.571464232328977e-11,0.01282874443317575,2.029263935126427e-06
374,4.486090541479114e-10,2.5603809254568024e-08,9.679861047499993e-11,0.012811250870686727,2.0185642903435132e-06
375,4.439676608651556e-10,2.5404947624703754e-08,9.787929560504708e-11,0.012793825969552185,2.0079491073474112e-06
376,4.3932487943587716e-10,2.5212045250829176e-08,9.895649084892714e-11,0.012776469286275882,1.9974174990520957e-06
377,4.346821862049461e-10,2.5024988471682913e-08,1.0002999052893295e-10,0.01275918038134318,1.986968589991571e-06
378,4.3004102509710786e-10,2.4843663401300218e-08,1.0109959020292086e-10,0.012741958819175322,1.976601516137637e-06
379,4.254028075006748e-10,2.4667956031368074e-08,1.0216508671281785e-10,0.012724804168084367,1.966315424720984e-06
380,4.2076891218125965e-10,2.4497752325066482e-08,1.0322627823285305e-10,0.01270771600022873,1.956109474055543e-06
381,4.1614068522472163e-10,2.4332938302839832e-08,1.0428296431749811e-10,0.012690693891569354,1.945982833366028e-06
382,4.1151944000848535e-10,2.4173400120538657e-08,1.0533494594910192e-10,0.012673737421826498,1.9359346826185977e-06
383,4.069064572003877e-10,2.4019024140367814e-08,1.063820255852006e-10,0.012656846174437094,1.9259642123545803e-06
384,4.0230298478420306e-10,2.3869696995071596e-08,1.0742400720548747e-10,0.012640019736512723,1.916070623527191e-06
385,3.9771023811099353e-10,2.372530564577921e-08,1.0846069635842556e-10,0.012623257698798154,1.9062531273411882e-06
386,3.93129399975423e-10,2.358573743392648e-08,1.0949190020748444e-10,0.012606559655630454,1.8965109450953973e-06
387,3.8856162071618117e-10,2.345088012766113e-08,1.1051742757698388e-10,0.012589925204898659,1.8868433080280561e-06
388,3.8400801833965725e-10,2.332062196312961e-08,1.1153708899752622e-10,0.012573353948003992,1.8772494571649168e-06
389,3.7946967866600635e-10,2.3194851681033878e-08,1.1255069675099888e-10,0.012556845489820638,1.8677286431700484e-06
390,3.749476554967526e-10,2.307345855883544e-08,1.1355806491512837e-10,0.012540399438657028,1.8582801261992873e-06
391,3.70442970803081e-10,2.295633243897391e-08,1.1455900940756761e-10,0.012524015406217668,1.8489031757562827e-06
392,3.659566149339674e-10,2.2843363753455362e-08,1.1555334802949695e-10,0.01250769300756548,1.8395970705510814e-06
393,3.614895468433086e-10,2.2734443545154838e-08,1.1654090050872098e-10,0.012491431861084642,1.8303610983612045e-06
394,3.5704269433521593e-10,2.2629463486164717e-08,1.1752148854224083e-10,0.01247523158844394,1.821194555895163e-06
395,3.5261695432664675e-10,2.252831589350953e-08,1.1849493583828438e-10,0.012459091814560608,1.8120967486583661e-06
396,3.4821319312655487e-10,2.2430893742534674e-08,1.1946106815777373e-10,0.012443012167564648,1.803066990821372e-06
